EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
9.16784,0,0,0
60,0,0,0
1.7187,0,0,0
10.9577,0,0,0
4.30752,0,0,0
1.39264,0,0,0
10.6724,0,0,0
7.85009,0,0,0
60,0,0,0
60,0,0,0
10.2843,0,0,0
60,0,0,0
10.4361,0,0,0
60,0,0,0
60,0,0,0
1.47794,0,0,0
11.3726,0,0,0
10.6405,0,0,0
60,0,0,0
60,0,0,0
23.2455,0,0,0
9.90927,0,0,0
9.63439,0,0,0
9.82002,0,0,0
4.75592,0,0,0
60,0,0,0
60,0,0,0
8.4886,0,0,0
8.42222,0,0,0
2.56698,0,0,0
60,0,0,0
0.945914,0,0,0
60,0,0,0
10.765,0,0,0
8.20977,0,0,0
2.51625,0,0,0
10.8176,0,0,0
60,0,0,0
2.41001,0,0,0
60,0,0,0
10.9372,0,0,0
60,0,0,0
8.76488,0,0,0
2.62572,0,0,0
10.2928,0,0,0
60,0,0,0
1.32057,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.60972,0,0,0
60,0,0,0
2.61639,0,0,0
9.37468,0,0,0
3.91732,0,0,0
60,0,0,0
0.690889,0,0,0
60,0,0,0
60,0,0,0
5.83516,0,0,0
4.51242,0,0,0
60,0,0,0
2.28421,0,0,0
8.3485,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.10325,0,0,0
5.37724,0,0,0
60,0,0,0
7.05839,0,0,0
60,0,0,0
1.23116,0,0,0
1.80488,0,0,0
60,0,0,0
11.4081,0,0,0
60,0,0,0
8.78928,0,0,0
60,0,0,0
60,0,0,0
6.94648,0,0,0
7.32589,0,0,0
0.605808,0,0,0
5.72493,0,0,0
60,0,0,0
6.05567,0,0,0
10.8833,0,0,0
0.856346,0,0,0
7.96497,0,0,0
2.43754,0,0,0
60,0,0,0
5.80257,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.54957,0,0,0
60,0,0,0
8.92805,0,0,0
2.58338,0,0,0
1.17463,0,0,0
1.79269,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.85986,0,0,0
60,0,0,0
6.55362,0,0,0
60,0,0,0
2.25145,0,0,0
5.79548,0,0,0
60,0,0,0
11.1601,0,0,0
1.40937,0,0,0
8.02766,0,0,0
3.33488,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
18.5752,0,0,0
8.78451,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0002,0,0,0
60,0,0,0
6.3845,0,0,0
60,0,0,0
60,0,0,0
4.09907,0,0,0
0.342599,0,0,0
3.2549,0,0,0
60,0,0,0
10.9799,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0344,0,0,0
2.03293,0,0,0
2.53292,0,0,0
10.1255,0,0,0
1.75307,0,0,0
7.43065,0,0,0
60,0,0,0
60,0,0,0
10.2149,0,0,0
3.57773,0,0,0
4.47363,0,0,0
1.10215,0,0,0
60,0,0,0
