EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
21.9238,0,0,0
52.453,0,0,0
211.631,0,0,0
6.55065,0,0,0
23.3225,0,0,0
59.8604,0,0,0
2.34379,0,0,0
75.6792,0,0,0
55.5993,0,0,0
22.8213,0,0,0
60.4345,0,0,0
107.422,0,0,0
55.3914,0,0,0
151.576,0,0,0
46.2182,0,0,0
83.9298,0,0,0
5.32766,0,0,0
29.2899,0,0,0
33.5359,0,0,0
114.811,0,0,0
80.1478,0,0,0
80.8364,0,0,0
39.2124,0,0,0
102.021,0,0,0
560.541,0,0,0
300.382,0,0,0
109.852,0,0,0
82.7615,0,0,0
91.859,0,0,0
114.583,0,0,0
110.926,0,0,0
8.98562,0,0,0
96.6726,0,0,0
82.2066,0,0,0
21.746,0,0,0
30.9216,0,0,0
90.8895,0,0,0
47.2949,0,0,0
142.21,0,0,0
89.3282,0,0,0
25.4283,0,0,0
77.8582,0,0,0
64.5471,0,0,0
53.1762,0,0,0
46.1201,0,0,0
50.6195,0,0,0
23.478,0,0,0
147.695,0,0,0
125.25,0,0,0
74.9303,0,0,0
121.587,0,0,0
16.0732,0,0,0
60.5384,0,0,0
40.7613,0,0,0
118.375,0,0,0
81.4767,0,0,0
23.2139,0,0,0
66.9729,0,0,0
438.312,0,0,0
17.5634,0,0,0
72.5287,0,0,0
83.0439,0,0,0
10.7913,0,0,0
44.8704,0,0,0
79.9874,0,0,0
102.396,0,0,0
47.9785,0,0,0
7.10509,0,0,0
209.995,0,0,0
1.41422,0,0,0
7.07229,0,0,0
36.3764,0,0,0
3.85364,0,0,0
141.974,0,0,0
20.9962,0,0,0
62.2506,0,0,0
113.015,0,0,0
34.2154,0,0,0
131.787,0,0,0
79.7132,0,0,0
49.9281,0,0,0
39.312,0,0,0
28.506,0,0,0
59.8534,0,0,0
556.004,0,0,0
21.8987,0,0,0
24.4649,0,0,0
57.5259,0,0,0
0.49438,0,0,0
18.4932,0,0,0
16.0911,0,0,0
60.9342,0,0,0
66.8412,0,0,0
26.9467,0,0,0
36.374,0,0,0
44.9944,0,0,0
61.3082,0,0,0
265.96,0,0,0
559.923,0,0,0
104.37,0,0,0
287.558,0,0,0
98.5746,0,0,0
14.8262,0,0,0
19.6172,0,0,0
546.738,0,0,0
83.6781,0,0,0
134.045,0,0,0
34.3453,0,0,0
46.941,0,0,0
9.38471,0,0,0
130.777,0,0,0
50.1051,0,0,0
18.7365,0,0,0
109.909,0,0,0
8.67886,0,0,0
51.883,0,0,0
2.55689,0,0,0
18.5566,0,0,0
355.718,0,0,0
92.5643,0,0,0
167.961,0,0,0
84.2131,0,0,0
3.26932,0,0,0
85.1778,0,0,0
68.9871,0,0,0
10.7356,0,0,0
7.59386,0,0,0
109.495,0,0,0
15.6512,0,0,0
136.48,0,0,0
28.0431,0,0,0
100.849,0,0,0
19.8577,0,0,0
39.2775,0,0,0
157.097,0,0,0
73.5633,0,0,0
11.4576,0,0,0
301.731,0,0,0
214.676,0,0,0
6.08738,0,0,0
39.1267,0,0,0
451.303,0,0,0
477.443,0,0,0
96.4646,0,0,0
49.2698,0,0,0
60.6733,0,0,0
12.9814,0,0,0
6.1924,0,0,0
43.1925,0,0,0
33.6948,0,0,0
419.333,0,0,0
92.8859,0,0,0
5.05114,0,0,0
14.6345,0,0,0
305.834,0,0,0
194.581,0,0,0
12.1801,0,0,0
1.63122,0,0,0
5.88815,0,0,0
48.8834,0,0,0
32.982,0,0,0
50.241,0,0,0
52.6144,0,0,0
153.072,0,0,0
289.818,0,0,0
42.2145,0,0,0
108.145,0,0,0
197.117,0,0,0
281.537,0,0,0
144.079,0,0,0
26.2703,0,0,0
134.095,0,0,0
64.668,0,0,0
154.257,0,0,0
23.8572,0,0,0
523.936,0,0,0
63.1724,0,0,0
13.8201,0,0,0
67.1209,0,0,0
13.7743,0,0,0
40.7102,0,0,0
16.8313,0,0,0
7.78898,0,0,0
37.3965,0,0,0
52.8889,0,0,0
759.978,0,0,0
74.7745,0,0,0
74.4628,0,0,0
149.426,0,0,0
15.3243,0,0,0
162.676,0,0,0
60.3815,0,0,0
6.90877,0,0,0
224.524,0,0,0
94.2484,0,0,0
66.8033,0,0,0
123.942,0,0,0
15.5836,0,0,0
147.443,0,0,0
131.34,0,0,0
8.02236,0,0,0
354.02,0,0,0
8.47662,0,0,0
38.0046,0,0,0
24.31,0,0,0
30.6548,0,0,0
89.4782,0,0,0
229.421,0,0,0
39.294,0,0,0
111.821,0,0,0
43.0618,0,0,0
226.617,0,0,0
2.73778,0,0,0
49.606,0,0,0
11.7245,0,0,0
293.817,0,0,0
13.9332,0,0,0
42.1808,0,0,0
57.0688,0,0,0
44.2438,0,0,0
29.7187,0,0,0
106.869,0,0,0
224.517,0,0,0
95.5999,0,0,0
81.4772,0,0,0
84.3448,0,0,0
8.69481,0,0,0
15.7898,0,0,0
70.2528,0,0,0
86.0323,0,0,0
155.598,0,0,0
74.1977,0,0,0
30.5989,0,0,0
93.2206,0,0,0
21.9971,0,0,0
15.5151,0,0,0
89.4111,0,0,0
119.525,0,0,0
85.6662,0,0,0
13.3256,0,0,0
24.8224,0,0,0
69.4353,0,0,0
90.1103,0,0,0
66.1704,0,0,0
38.1933,0,0,0
99.3395,0,0,0
61.9255,0,0,0
44.718,0,0,0
1.33259,0,0,0
50.7675,0,0,0
93.4338,0,0,0
46.7797,0,0,0
34.3671,0,0,0
30.206,0,0,0
183.543,0,0,0
81.7606,0,0,0
108.987,0,0,0
78.9295,0,0,0
464.093,0,0,0
26.3236,0,0,0
28.8433,0,0,0
37.6587,0,0,0
29.0562,0,0,0
16.6016,0,0,0
465.779,0,0,0
54.2118,0,0,0
196.501,0,0,0
99.9037,0,0,0
77.317,0,0,0
95.3318,0,0,0
71.7322,0,0,0
5.28745,0,0,0
19.9163,0,0,0
22.17,0,0,0
20.6251,0,0,0
16.2296,0,0,0
189.643,0,0,0
154.826,0,0,0
272.968,0,0,0
32.1471,0,0,0
6.54589,0,0,0
29.4948,0,0,0
58.2847,0,0,0
170.556,0,0,0
35.3699,0,0,0
13.6805,0,0,0
7.8125,0,0,0
109.565,0,0,0
47.8497,0,0,0
104.946,0,0,0
61.2076,0,0,0
88.5223,0,0,0
43.2564,0,0,0
36.9053,0,0,0
196.256,0,0,0
14.8104,0,0,0
250.679,0,0,0
517.573,0,0,0
192.964,0,0,0
34.2792,0,0,0
520.343,0,0,0
43.6677,0,0,0
43.8971,0,0,0
43.7955,0,0,0
38.1997,0,0,0
10.7306,0,0,0
12.2455,0,0,0
66.9337,0,0,0
16.1942,0,0,0
129.405,0,0,0
71.188,0,0,0
23.8093,0,0,0
80.7354,0,0,0
64.7723,0,0,0
18.5911,0,0,0
4.45904,0,0,0
157.666,0,0,0
14.0333,0,0,0
29.2401,0,0,0
28.3313,0,0,0
2.81774,0,0,0
54.8067,0,0,0
346.583,0,0,0
71.5332,0,0,0
